user,timestamp,week,day,hour,logged,episode,name,watchingTime,duration
1f6fe7bc-851d-6e81-37e7-4aa54855,17/02/06 18:11,4,17/02/06,18:11:34,FALSE,4,Ep.4,192,599
20a5ffc6-6ce2-6572-2dbd-70a00fb3,17/02/11 17:07,4,17/02/11,17:07:39,FALSE,1,Ep.1,306,419
2212348a-d9e7-af46-0195-85bd2194,17/02/10 21:45,4,17/02/10,21:45:31,FALSE,2,Ep.2,71,481
237cd3e5-5e70-df0b-28c5-19a77147,17/02/07 22:45,4,17/02/07,22:45:37,FALSE,1,Ep.1,377,419
249b80bc-0f06-150f-0856-dec345cd,17/02/09 18:36,4,17/02/09,18:36:29,FALSE,3,Ep.3,159,596
25076bd9-9b25-206a-6ba5-41f1e9c3,17/02/06 7:05,4,17/02/06,7:05:49,FALSE,4,Ep.4,283,599
285fbda4-8b55-06cd-06a7-348fcc17,17/02/10 22:22,4,17/02/10,22:22:14,FALSE,4,Ep.4,21,599
2983c5ce-e12c-3753-0400-bab0f228,17/02/10 20:08,4,17/02/10,20:08:46,FALSE,1,Ep.1,2,419
29d64944-1664-200e-f5a2-59c12746,17/02/10 21:27,4,17/02/10,21:27:17,FALSE,1,Ep.1,40,419
2bba67cf-09c7-2c75-3cc5-a9bd36dd,17/02/06 9:10,4,17/02/06,9:10:49,FALSE,1,Ep.1,42,419
2bfc681c-0432-255a-2068-e929e091,17/02/12 20:36,4,17/02/12,20:36:03,FALSE,5,Ep.5,5,550
2d62ddae-a504-f838-1f60-0be606bf,17/02/06 13:05,4,17/02/06,13:05:02,FALSE,1,Ep.1,24,419
319c88c4-c79d-36cf-9e21-2b1c4dfd,17/02/08 18:26,4,17/02/08,18:26:47,FALSE,4,Ep.4,8,599
3309c920-5eed-25f3-5cd3-8ebc6c72,17/02/06 2:37,4,17/02/06,2:37:43,FALSE,4,Ep.4,400,599
3443e0e4-c570-1573-d345-0a2a2eb2,17/02/12 10:13,4,17/02/12,10:13:39,FALSE,1,Ep.1,419,419
34f3fdb9-de18-947c-347b-7f33ca1a,17/02/11 11:55,4,17/02/11,11:55:57,FALSE,6,Ep.3,110,596
366ee0f6-0338-b03a-ff69-48f5e848,17/02/06 16:52,4,17/02/06,16:52:02,FALSE,4,Ep.4,153,599
367321da-78b7-6e6d-f435-97a92310,17/02/06 8:03,4,17/02/06,8:03:56,FALSE,4,Ep.4,503,599
3a900ac4-6f3b-3a86-89fe-9170f9ee,17/02/11 1:15,4,17/02/11,1:15:24,FALSE,2,Ep.4,10,599
3e693464-82d5-e783-f428-67237864,17/02/06 15:47,4,17/02/06,15:47:30,FALSE,1,Ep.1,3,419
3fce610e-3cf0-f449-bb79-f373e501,17/02/06 16:11,4,17/02/06,16:11:41,FALSE,1,Ep.1,34,419
40526bf6-b77f-abe2-38b5-15989dcf,17/02/12 21:22,4,17/02/12,21:22:19,FALSE,5,Ep.5,21,550
40c269b0-0bdd-2930-314b-70165781,17/02/06 17:58,4,17/02/06,17:58:11,FALSE,1,Ep.1,5,419
416fe971-989f-bc91-0ccd-46a8b9dd,17/02/06 13:47,4,17/02/06,13:47:28,FALSE,1,Ep.1,101,419
42d9bfe0-b147-b735-9790-df1294bc,17/02/08 15:43,4,17/02/08,15:43:45,FALSE,1,Ep.1,132,419
456c4a32-fd67-572d-668f-d4123510,17/02/06 13:57,4,17/02/06,13:57:22,FALSE,1,Ep.1,18,419
4769310a-8dbf-2591-fedb-a31df9e7,17/02/06 17:38,4,17/02/06,17:38:24,FALSE,4,Ep.4,583,599
49975659-6c13-33a4-b569-e3cfd559,17/02/09 20:08,4,17/02/09,20:08:30,FALSE,5,Ep.5,6,550
4a3fc93a-c851-8696-6036-395596b3,17/02/06 11:50,4,17/02/06,11:50:52,FALSE,3,Ep.3,31,596
4a792bd5-ec83-1337-a177-b491bed9,17/02/06 12:22,4,17/02/06,12:22:18,FALSE,1,Ep.1,5,419
4d83a7eb-7afa-6fc8-7e70-81b2e6b3,17/02/09 9:02,4,17/02/09,9:02:17,FALSE,1,Ep.1,132,419
4e96190c-855b-314c-494c-4d459656,17/02/08 13:30,4,17/02/08,13:30:58,FALSE,1,Ep.1,59,419
4f521941-d76c-39c3-e8e5-1f661902,17/02/07 20:16,4,17/02/07,20:16:39,FALSE,1,Ep.1,5,419
4fdb09b9-e096-353b-1273-a0367a9f,17/02/06 12:36,4,17/02/06,12:36:18,FALSE,1,Ep.1,36,419
50366671-9f48-be83-feb2-5248e058,17/02/06 14:14,4,17/02/06,14:14:13,FALSE,4,Ep.4,353,599
52a36d4a-aa04-4815-d24d-2a8fea86,17/02/06 18:29,4,17/02/06,18:29:14,FALSE,4,Ep.4,442,599
5691bfd4-5ada-5f02-3d26-46c9a298,17/02/06 12:52,4,17/02/06,12:52:14,FALSE,1,Ep.1,306,419
5a594c22-a0a3-0ffc-7122-70444275,17/02/06 21:24,4,17/02/06,21:24:13,FALSE,2,Ep.2,438,481
5cbc8476-86ba-a861-bda7-3a0737c1,17/02/06 18:15,4,17/02/06,18:15:34,FALSE,1,Ep.1,49,419
5d62b822-ad15-7772-c5cf-e8aa4511,17/02/10 10:21,4,17/02/10,10:21:46,FALSE,2,Ep.2,90,481
5e92ab22-70c0-c57c-b793-40269ce7,17/02/07 10:06,4,17/02/07,10:06:31,FALSE,1,Ep.1,1,419
5f3ededd-3c43-1bee-2f05-4ea16ac6,17/02/10 20:07,4,17/02/10,20:07:38,FALSE,1,Ep.1,3,419
62532a09-4f00-217b-27fa-e9c9f97a,17/02/08 10:19,4,17/02/08,10:19:30,FALSE,1,Ep.1,168,419
635d2531-88f5-2abb-5612-042015bb,17/02/08 12:19,4,17/02/08,12:19:01,FALSE,1,Ep.1,29,419
6440f0d9-c084-86db-1075-e18d0f4a,17/02/10 7:14,4,17/02/10,7:14:45,FALSE,3,Ep.3,574,596
65a54e32-dc4c-f4f7-01fe-0526fae9,17/02/09 19:34,4,17/02/09,19:34:56,FALSE,2,Ep.2,272,481
66bd7834-94fd-da58-b003-93374a15,17/02/08 19:14,4,17/02/08,19:14:00,FALSE,1,Ep.1,418,419
67294b0d-c64b-fa38-6290-9036fd1d,17/02/06 10:23,4,17/02/06,10:23:56,FALSE,1,Ep.1,59,419
67b05fa8-aff0-18ea-575f-eb946e29,17/02/07 15:55,4,17/02/07,15:55:09,FALSE,2,Ep.2,8,481
6a5c49aa-70dd-8c8c-3ca6-767ce024,17/02/06 14:42,4,17/02/06,14:42:37,FALSE,1,Ep.1,249,419
6ac0a1a8-4368-10b2-e703-232612d9,17/02/10 21:52,4,17/02/10,21:52:59,FALSE,2,Ep.2,5,481
6b69f9c3-4619-52b8-18ce-cc5416de,17/02/07 7:49,4,17/02/07,7:49:29,FALSE,1,Ep.1,33,419
6cd4cf77-069f-4b81-58f2-1a806cf0,17/02/06 15:32,4,17/02/06,15:32:07,FALSE,1,Ep.1,6,419
6cf08b14-631a-8fc4-4421-7a49ea4d,17/02/09 14:12,4,17/02/09,14:12:02,FALSE,1,Ep.1,25,419
6d473af9-01a5-e3ae-4380-df74439b,17/02/06 0:57,4,17/02/06,0:57:56,FALSE,4,Ep.4,582,599
6de9a8f2-7fe1-b149-cbd1-c2669fea,17/02/11 11:53,4,17/02/11,11:53:08,FALSE,4,Ep.3,8,596
71f4c2bd-5c09-d2e8-b4a6-9f2cb856,17/02/12 1:09,4,17/02/12,1:09:21,FALSE,3,Ep.1,35,419
720da3ca-b49c-888f-79dc-4e2e836e,17/02/06 14:08,4,17/02/06,14:08:55,FALSE,1,Ep.1,360,419
74d4f2e3-8a7a-4f00-8d2d-b97eeb82,17/02/06 0:13,4,17/02/06,0:13:17,FALSE,2,Ep.2,15,481
751eaa6e-41db-5653-1eed-a2e48362,17/02/09 14:30,4,17/02/09,14:30:40,FALSE,1,Ep.1,169,419
75424d98-818a-c84f-0c03-cc5aebb3,17/02/07 16:37,4,17/02/07,16:37:27,FALSE,1,Ep.1,21,419
7681f5a4-1bf5-486a-4bc5-ec4e0884,17/02/07 14:11,4,17/02/07,14:11:01,FALSE,1,Ep.1,15,419
77dcf97a-d51b-e4c2-386d-f6890322,17/02/06 8:33,4,17/02/06,8:33:43,FALSE,1,Ep.1,397,419
7800ebec-bae2-462a-f9de-c2fba603,17/02/09 15:36,4,17/02/09,15:36:52,FALSE,4,Ep.4,65,599
787927b6-2ff4-9aaf-c5a6-a48da983,17/02/08 8:43,4,17/02/08,8:43:09,FALSE,1,Ep.1,39,419
7abc1cb1-4dfe-57fa-b6b0-bd2dcf5c,17/02/12 14:37,4,17/02/12,14:37:14,FALSE,5,Ep.3,36,596
7ae228d9-5e3b-7d75-e734-542a97cc,17/02/06 13:46,4,17/02/06,13:46:10,FALSE,1,Ep.1,155,419
7b701a29-4982-ea04-5c5c-3d889993,17/02/06 17:11,4,17/02/06,17:11:53,FALSE,1,Ep.1,12,419
7bb05a46-c841-a4ce-ac30-07788f7f,17/02/09 11:43,4,17/02/09,11:43:26,FALSE,4,Ep.4,391,599
7bcd7b2d-2382-d582-e5cd-3d06f7b0,17/02/06 17:48,4,17/02/06,17:48:27,FALSE,1,Ep.1,90,419
7d22c299-b150-7918-a85c-e51703ec,17/02/09 14:29,4,17/02/09,14:29:21,FALSE,1,Ep.1,63,419
7da989ec-84d7-97d2-3f49-1e89b29b,17/02/06 20:52,4,17/02/06,20:52:37,FALSE,1,Ep.1,76,419
7dd2dfb8-07d9-b0e7-0508-6754c743,17/02/08 21:01,4,17/02/08,21:01:35,FALSE,3,Ep.3,5,596
7f6a0eb2-92ca-3fc4-44bd-bc5402e5,17/02/12 20:37,4,17/02/12,20:37:06,FALSE,1,Ep.1,363,419
8255c64a-0711-70f8-2659-036017e2,17/02/09 13:50,4,17/02/09,13:50:47,FALSE,1,Ep.1,1,419
8258188b-8e4f-17d8-976f-8f5b0cb7,17/02/06 10:27,4,17/02/06,10:27:37,FALSE,2,Ep.2,208,481
87189410-f838-96b5-52e5-755f33b0,17/02/06 19:13,4,17/02/06,19:13:20,FALSE,1,Ep.1,31,419
88ae5b85-07f2-3729-ec87-a0994db6,17/02/09 20:31,4,17/02/09,20:31:16,FALSE,4,Ep.4,4,599
8a781938-22f8-ba1e-a48a-794caab9,17/02/06 13:07,4,17/02/06,13:07:51,FALSE,1,Ep.1,18,419
8a84471a-fc21-79e3-1052-0e3e208d,17/02/06 7:39,4,17/02/06,7:39:48,FALSE,1,Ep.1,6,419
8b71e49d-4776-3141-ede6-14976eac,17/02/09 14:19,4,17/02/09,14:19:59,FALSE,5,Ep.5,3,550
8eee58c2-2a4a-48ce-0c24-e515272a,17/02/07 9:36,4,17/02/07,9:36:43,FALSE,3,Ep.3,453,596
8f5fa0c1-4987-efed-1a94-3f7bc62d,17/02/09 18:40,4,17/02/09,18:40:37,FALSE,4,Ep.4,369,599
919641c7-d9ad-4a3b-855e-87dccfce,17/02/09 14:40,4,17/02/09,14:40:03,FALSE,1,Ep.1,339,419
9332587b-d821-7ac2-3dde-960b0ba5,17/02/06 13:36,4,17/02/06,13:36:48,FALSE,1,Ep.1,5,419
94076398-acdf-f80a-5fd0-f7ec5b53,17/02/07 8:13,4,17/02/07,8:13:37,FALSE,2,Ep.2,333,481
954f1546-74de-f21a-ef18-8e4d473a,17/02/06 18:45,4,17/02/06,18:45:40,FALSE,2,Ep.2,397,481
96a442ec-637f-546f-5611-72da4737,17/02/06 12:54,4,17/02/06,12:54:09,FALSE,1,Ep.1,20,419
99c82aab-7c5b-dc57-77da-6ac15e28,17/02/08 10:45,4,17/02/08,10:45:30,FALSE,2,Ep.2,345,481
9e428fcb-29df-05dc-929f-2a31a6e3,17/02/06 18:57,4,17/02/06,18:57:59,FALSE,4,Ep.4,91,599
9e76b159-9763-b378-d63a-39738d04,17/02/09 20:03,4,17/02/09,20:03:43,FALSE,3,Ep.3,519,596
9f61e6cd-e86b-7dfa-7213-ef87c973,17/02/09 15:51,4,17/02/09,15:51:36,FALSE,1,Ep.1,9,419
Šimun Zamberlin,17/02/06 20:03,4,17/02/06,20:03:52,TRUE,3,Ep.3,585,596
Đurđica,17/02/09 8:21,4,17/02/09,8:21:36,TRUE,1,Ep.1,417,419
Žiga,17/02/12 20:05,4,17/02/12,20:05:24,TRUE,5,Ep.4,506,599
Žiga,17/02/12 20:14,4,17/02/12,20:14:13,TRUE,1,Ep.1,4,419
Žiga,17/02/12 20:16,4,17/02/12,20:16:52,TRUE,2,Ep.2,160,481
a2f49be4-7093-eeb1-6867-44372478,17/02/06 9:53,4,17/02/06,9:53:52,FALSE,4,Ep.4,54,599
a3b46f1e-c545-dfe2-d071-a601fec1,17/02/07 10:33,4,17/02/07,10:33:50,FALSE,1,Ep.1,19,419
a3ec2467-1ecf-a992-edb4-a8eb1df8,17/02/12 20:02,4,17/02/12,20:02:13,FALSE,5,Ep.5,4,550
a3fef212-72f9-6c7f-3358-b742ad7a,17/02/11 11:28,4,17/02/11,11:28:11,FALSE,2,Ep.1,417,419
a47cfa9f-c6fe-9f50-d6d0-dfd100ef,17/02/06 21:43,4,17/02/06,21:43:24,FALSE,1,Ep.1,55,419
a4a50688-c0ed-b0b8-3279-0a4ccbae,17/02/09 20:55,4,17/02/09,20:55:53,FALSE,5,Ep.5,2,550
a4e3f1a0-291e-4d9d-ff95-9fddd1e0,17/02/06 17:56,4,17/02/06,17:56:55,FALSE,1,Ep.1,19,419
a51052b3-2cd4-4af6-dad8-66cac127,17/02/11 15:42,4,17/02/11,15:42:54,FALSE,5,Ep.1,66,419
a520bf12-33e4-aa52-1975-e5f18fc8,17/02/06 12:27,4,17/02/06,12:27:19,FALSE,1,Ep.1,416,419
a76a2a9a-ad7e-818e-cedb-25004ca1,17/02/06 10:55,4,17/02/06,10:55:21,FALSE,4,Ep.4,200,599
a861c13c-3b31-44b0-1aa0-a611e78c,17/02/06 9:12,4,17/02/06,9:12:31,FALSE,1,Ep.1,33,419
a9966a1f-d8da-43a4-813b-9d0dda07,17/02/09 23:47,4,17/02/09,23:47:47,FALSE,1,Ep.1,79,419
aa22787b-9def-035f-4e3e-d83df413,17/02/06 20:49,4,17/02/06,20:49:33,FALSE,4,Ep.4,52,599
aa424c96-7394-cd52-c531-6fc468e3,17/02/10 20:04,4,17/02/10,20:04:14,FALSE,1,Ep.1,12,419
abb8fd79-6ff8-919b-7eda-57fc4838,17/02/07 14:58,4,17/02/07,14:58:05,FALSE,1,Ep.1,259,419
adab64e3-2b87-b5e4-f836-3627a20b,17/02/10 20:52,4,17/02/10,20:52:03,FALSE,5,Ep.5,95,550
addcc83b-d1e2-77ac-06bc-e5c64eab,17/02/06 19:28,4,17/02/06,19:28:50,FALSE,4,Ep.4,449,599
aed83d06-f0a2-8b1c-5075-51559b49,17/02/09 20:12,4,17/02/09,20:12:08,FALSE,5,Ep.5,1,550
af01a98b-4991-02f4-47d7-03c92ba9,17/02/12 20:07,4,17/02/12,20:07:25,FALSE,5,Ep.5,1,550
af02c149-17c1-329d-d24a-40b33237,17/02/08 21:00,4,17/02/08,21:00:57,FALSE,1,Ep.1,32,419
af0e6bcf-4a89-0b88-cbc4-aae5b2a2,17/02/06 13:11,4,17/02/06,13:11:53,FALSE,1,Ep.1,419,419
af66c2a0-add0-c463-f067-580ac5d8,17/02/11 12:00,4,17/02/11,12:00:47,FALSE,5,Ep.1,87,419
afee89e9-276c-b287-bf7e-72108bdb,17/02/10 22:12,4,17/02/10,22:12:39,FALSE,1,Ep.1,169,419
Aleš Dolenc,17/02/06 7:20,4,17/02/06,7:20:48,TRUE,4,Ep.4,504,599
alesj,17/02/10 10:22,4,17/02/10,10:22:29,TRUE,1,Ep.1,176,419
Alscdz,17/02/06 16:06,4,17/02/06,16:06:33,TRUE,4,Ep.4,66,599
Ando Saina,17/02/06 13:11,4,17/02/06,13:11:40,TRUE,4,Ep.4,5,599
Antun,17/02/06 13:33,4,17/02/06,13:33:31,TRUE,3,Ep.3,517,596
b112792e-25de-1693-0460-1e269044,17/02/06 15:23,4,17/02/06,15:23:15,FALSE,1,Ep.1,396,419
b1171df5-e420-1241-b94b-80b32989,17/02/06 0:46,4,17/02/06,0:46:16,FALSE,4,Ep.4,1,599
b18874a0-8d88-e050-a941-707824bb,17/02/06 14:06,4,17/02/06,14:06:26,FALSE,4,Ep.4,487,599
b37208b8-870c-6b98-1204-943c4547,17/02/08 17:50,4,17/02/08,17:50:27,FALSE,1,Ep.1,398,419
b5040a53-5065-8ca7-befd-e67e623e,17/02/06 10:29,4,17/02/06,10:29:13,FALSE,4,Ep.4,18,599
b638d57d-14c9-2be9-2c42-f24a8c51,17/02/06 18:15,4,17/02/06,18:15:51,FALSE,1,Ep.1,116,419
b927c115-1247-c668-3ef3-048d46d3,17/02/10 22:07,4,17/02/10,22:07:37,FALSE,3,Ep.3,22,596
ba8ddcf7-41e4-c6fc-ee5d-1211bee8,17/02/09 20:13,4,17/02/09,20:13:38,FALSE,5,Ep.5,1,550
bb66ef36-d581-2a6d-916d-80f65dc7,17/02/09 18:32,4,17/02/09,18:32:56,FALSE,2,Ep.2,55,481
bc6612cc-9ad3-e7b3-84c5-46b71952,17/02/06 0:15,4,17/02/06,0:15:47,FALSE,2,Ep.2,17,481
bd431c44-9dd1-f10b-cde8-2845b1cc,17/02/06 17:40,4,17/02/06,17:40:35,FALSE,4,Ep.4,98,599
bf30af7c-922c-b944-03ea-0a758b1e,17/02/08 8:01,4,17/02/08,8:01:55,FALSE,4,Ep.4,304,599
Blaž123,17/02/11 13:51,4,17/02/11,13:51:29,TRUE,2,Ep.1,62,419
Branklo,17/02/08 13:29,4,17/02/08,13:29:10,TRUE,4,Ep.4,353,599
Buda,17/02/09 20:57,4,17/02/09,20:57:22,TRUE,1,Ep.1,58,419
Buki,17/02/12 21:29,4,17/02/12,21:29:38,TRUE,3,Ep.4,573,599
c03e83be-f3f6-40e2-4581-57dd2895,17/02/08 22:56,4,17/02/08,22:56:08,FALSE,2,Ep.2,415,481
c0c43c66-f436-f049-24a9-7b4a8fe7,17/02/08 11:59,4,17/02/08,11:59:32,FALSE,1,Ep.1,45,419
c1f40bce-1a36-d813-008c-fd2e884a,17/02/09 23:12,4,17/02/09,23:12:52,FALSE,1,Ep.1,4,419
c2906bc0-0ccf-0201-4a0a-ac0b79aa,17/02/06 9:40,4,17/02/06,9:40:34,FALSE,4,Ep.4,544,599
c2a80bca-9a37-ccd2-7a0f-8fae126a,17/02/06 12:55,4,17/02/06,12:55:14,FALSE,1,Ep.1,335,419
c3320a53-90eb-e622-1de4-c44373d1,17/02/12 20:00,4,17/02/12,20:00:47,FALSE,1,Ep.1,177,419
c3a28e56-7b2f-a34c-84e1-850bda1b,17/02/09 20:16,4,17/02/09,20:16:46,FALSE,5,Ep.5,1,550
c4b3f1dd-c72b-10d8-d089-3b5aecd9,17/02/06 13:32,4,17/02/06,13:32:00,FALSE,1,Ep.1,24,419
c5ca5345-6d88-85d5-8115-2dc7d618,17/02/07 13:04,4,17/02/07,13:04:25,FALSE,1,Ep.1,21,419
c7cd2b48-f3a4-7576-c2b8-11f9ead6,17/02/09 17:10,4,17/02/09,17:10:25,FALSE,1,Ep.1,58,419
c7db1087-72b7-0f13-7d18-3356c9ce,17/02/07 10:58,4,17/02/07,10:58:54,FALSE,1,Ep.1,5,419
c861cb4f-ef84-1eb7-32cc-967d5f5a,17/02/10 23:10,4,17/02/10,23:10:30,FALSE,1,Ep.1,135,419
c88808cc-63df-d500-c23e-6effc67c,17/02/07 8:04,4,17/02/07,8:04:46,FALSE,3,Ep.3,585,596
c8a47263-5057-dfff-7a0e-fac65316,17/02/06 22:57,4,17/02/06,22:57:32,FALSE,1,Ep.1,88,419
c91920a8-bd2a-da3d-b59f-50ef4000,17/02/12 21:55,4,17/02/12,21:55:27,FALSE,5,Ep.1,15,419
cbe09331-dcce-555d-b2c2-693ec8fe,17/02/06 22:35,4,17/02/06,22:35:50,FALSE,1,Ep.1,21,419
cda165e3-84c0-3eee-c1fe-afd19cd9,17/02/06 14:15,4,17/02/06,14:15:55,FALSE,4,Ep.4,21,599
cde76fc5-d2d2-1a8c-0f4f-2a2a5315,17/02/06 20:40,4,17/02/06,20:40:47,FALSE,1,Ep.1,7,419
cf7b65d0-1090-e0a0-b371-b703d01d,17/02/09 23:49,4,17/02/09,23:49:34,FALSE,1,Ep.1,375,419
chibu79,17/02/06 6:37,4,17/02/06,6:37:02,TRUE,4,Ep.4,1,599
d32b0ab0-a7f7-a816-bdbc-65464ee2,17/02/07 8:05,4,17/02/07,8:05:15,FALSE,1,Ep.1,15,419
d3cd74e9-b0d9-99da-50a9-ebd01b69,17/02/06 13:36,4,17/02/06,13:36:47,FALSE,4,Ep.4,187,599
d3d49ba8-5c11-6e98-4ddf-e5da82e9,17/02/06 11:40,4,17/02/06,11:40:35,FALSE,4,Ep.4,68,599
d3fe458c-021e-9c7e-ed56-1dd4be1d,17/02/07 21:31,4,17/02/07,21:31:09,FALSE,1,Ep.1,10,419
d56e2ecd-c2aa-211c-d244-4b0000b5,17/02/07 10:11,4,17/02/07,10:11:25,FALSE,1,Ep.1,6,419
d598756f-750c-9383-b262-d0f02da2,17/02/07 20:11,4,17/02/07,20:11:16,FALSE,4,Ep.4,273,599
d63e0965-49dd-58a5-e30e-61be7768,17/02/10 23:49,4,17/02/10,23:49:31,FALSE,1,Ep.1,402,419
Darko Raguž,17/02/07 14:16,4,17/02/07,14:16:56,TRUE,4,Ep.4,415,599
de379c18-e9aa-54fa-b16c-4b19dc54,17/02/09 21:02,4,17/02/09,21:02:48,FALSE,1,Ep.1,389,419
DejanJ,17/02/06 18:55,4,17/02/06,18:55:05,TRUE,1,Ep.1,8,419
demo12345,17/02/12 20:13,4,17/02/12,20:13:38,TRUE,5,Ep.5,2,550
df399751-9b72-3556-88c2-2144e3f7,17/02/06 19:18,4,17/02/06,19:18:49,FALSE,4,Ep.4,158,599
df569c3c-33ae-fba2-2fac-30d24fb2,17/02/12 21:42,4,17/02/12,21:42:01,FALSE,1,Ep.1,1,419
Dimen,17/02/07 11:52,4,17/02/07,11:52:58,TRUE,1,Ep.1,411,419
drejc,17/02/09 20:42,4,17/02/09,20:42:09,TRUE,4,Ep.4,448,599
drejc,17/02/09 20:51,4,17/02/09,20:51:05,TRUE,3,Ep.3,312,596
e051eb0b-495f-713f-db82-cbe8f089,17/02/06 19:49,4,17/02/06,19:49:49,FALSE,2,Ep.2,437,481
e2670a61-27b0-370b-e96f-2e140359,17/02/12 20:11,4,17/02/12,20:11:40,FALSE,5,Ep.5,4,550
e2bbabad-b44b-bddc-3a0c-81783540,17/02/08 10:09,4,17/02/08,10:09:08,FALSE,1,Ep.1,85,419
e49a3400-9c54-b199-eb84-87b96053,17/02/06 19:58,4,17/02/06,19:58:51,FALSE,1,Ep.1,419,419
e5cc8ec3-bc3c-9c7d-e4ac-37d43406,17/02/09 14:20,4,17/02/09,14:20:55,FALSE,5,Ep.5,1,550
e8910a69-eabe-59e5-ff0d-450f4cdb,17/02/08 7:35,4,17/02/08,7:35:31,FALSE,1,Ep.1,24,419
e8971842-9f79-e520-2413-a8ac861f,17/02/07 11:01,4,17/02/07,11:01:47,FALSE,1,Ep.1,2,419
e8cdefe7-79b7-a34a-834b-84d5d654,17/02/12 22:54,4,17/02/12,22:54:24,FALSE,5,Ep.5,423,550
Eco Vodnik,17/02/07 10:16,4,17/02/07,10:16:29,TRUE,4,Ep.4,540,599
ed5e40dc-cd80-75a9-0d6e-69e83dd1,17/02/06 20:08,4,17/02/06,20:08:25,FALSE,4,Ep.4,413,599
Emil,17/02/09 20:46,4,17/02/09,20:46:35,TRUE,4,Ep.4,229,599
Erik Dovgan,17/02/06 0:35,4,17/02/06,0:35:59,TRUE,4,Ep.4,42,599
f0bb7c64-338f-708b-c136-71569573,17/02/06 10:02,4,17/02/06,10:02:04,FALSE,3,Ep.3,348,596
f24a12c8-f6a3-6619-ad11-ece44f9e,17/02/06 18:53,4,17/02/06,18:53:36,FALSE,4,Ep.4,203,599
f34482a9-9a17-745b-dc2f-3b1c0ec0,17/02/06 13:33,4,17/02/06,13:33:47,FALSE,1,Ep.1,19,419
f4b97a6e-4a6b-00a9-9c8f-216857d7,17/02/09 18:49,4,17/02/09,18:49:35,FALSE,1,Ep.1,407,419
f5c8c60e-2ee3-0d43-351a-d4e419e6,17/02/09 18:00,4,17/02/09,18:00:27,FALSE,4,Ep.4,590,599
f680c523-3c4f-101c-dac2-963a3939,17/02/06 8:13,4,17/02/06,8:13:12,FALSE,2,Ep.2,352,481
f7c235ef-bb86-5d38-b793-531cd6fa,17/02/06 13:12,4,17/02/06,13:12:40,FALSE,3,Ep.3,136,596
f8a02d69-94f2-1328-2270-d2686de0,17/02/06 10:33,4,17/02/06,10:33:20,FALSE,1,Ep.1,119,419
f94f06be-3584-bc3e-72e2-8bb2a1be,17/02/06 16:49,4,17/02/06,16:49:52,FALSE,3,Ep.3,33,596
f9fa8458-9f72-729b-9c2f-22daec2c,17/02/10 22:04,4,17/02/10,22:04:52,FALSE,2,Ep.2,1,481
fa7262f6-fa2b-2eae-3126-220e5961,17/02/10 0:11,4,17/02/10,0:11:07,FALSE,3,Ep.3,590,596
fa728eee-45cb-603c-c871-580ebd95,17/02/09 18:19,4,17/02/09,18:19:47,FALSE,2,Ep.2,458,481
faa1be8a-368a-b222-431b-0a1471ba,17/02/08 0:18,4,17/02/08,0:18:37,FALSE,3,Ep.3,531,596
Ferijan Perkovic,17/02/06 1:29,4,17/02/06,1:29:49,TRUE,2,Ep.2,400,481
Ferijan Perkovic,17/02/06 1:36,4,17/02/06,1:36:54,TRUE,1,Ep.1,208,419
Ferijan Perkovic,17/02/06 1:41,4,17/02/06,1:41:03,TRUE,3,Ep.3,457,596
GITA MARINKOVIĆ,17/02/09 23:46,4,17/02/09,23:46:14,TRUE,1,Ep.1,295,419
gpet,17/02/06 15:08,4,17/02/06,15:08:45,TRUE,1,Ep.1,12,419
Grozdana Sirotić,17/02/06 8:40,4,17/02/06,8:40:35,TRUE,4,Ep.4,452,599
Grozdana Sirotić,17/02/06 9:24,4,17/02/06,9:24:38,TRUE,4,Ep.4,327,599
hajs,17/02/06 17:04,4,17/02/06,17:04:19,TRUE,4,Ep.4,427,599
Janez Arh,17/02/07 8:40,4,17/02/07,8:40:32,TRUE,1,Ep.1,4,419
Jaroš,17/02/08 2:02,4,17/02/08,2:02:09,TRUE,1,Ep.1,9,419
Jelena Čutura,17/02/09 8:48,4,17/02/09,8:48:09,TRUE,3,Ep.3,436,596
jernej9,17/02/10 8:59,4,17/02/10,8:59:01,TRUE,1,Ep.1,2,419
jernej9,17/02/10 16:03,4,17/02/10,16:03:34,TRUE,1,Ep.1,4,419
Joško,17/02/08 15:06,4,17/02/08,15:06:13,TRUE,1,Ep.1,13,419
Joško,17/02/08 15:26,4,17/02/08,15:26:30,TRUE,2,Ep.2,420,481
Jožko,17/02/07 13:21,4,17/02/07,13:21:18,TRUE,1,Ep.1,26,419
Jožko,17/02/07 16:58,4,17/02/07,16:58:44,TRUE,1,Ep.1,33,419
Klemenj,17/02/06 11:55,4,17/02/06,11:55:17,TRUE,1,Ep.1,229,419
Krasevec,17/02/06 10:09,4,17/02/06,10:09:26,TRUE,4,Ep.4,513,599
laris,17/02/07 11:49,4,17/02/07,11:49:55,TRUE,4,Ep.4,572,599
Leo Mihaljević,17/02/07 7:52,4,17/02/07,7:52:28,TRUE,4,Ep.4,182,599
ljubica basic,17/02/11 11:35,4,17/02/11,11:35:20,TRUE,5,Ep.4,512,599
LovroA,17/02/06 11:15,4,17/02/06,11:15:32,TRUE,1,Ep.1,6,419
luka.voncina,17/02/08 13:45,4,17/02/08,13:45:31,TRUE,4,Ep.4,202,599
